price_id,book_id,amount,imported_price,source,date_added
5441,5441,,f,,2026-01-26 19:56:38.614712
5442,5442,,f,,2026-01-26 19:56:38.614712
5443,5443,,t,,2026-01-26 19:56:38.614712
5444,5444,,f,,2026-01-26 19:56:38.614712
5445,5445,,t,,2026-01-26 19:56:38.614712
5446,5446,,f,,2026-01-26 19:56:38.614712
5447,5447,,f,,2026-01-26 19:56:38.614712
5448,5448,,f,,2026-01-26 19:56:38.614712
5449,5449,,f,,2026-01-26 19:56:38.614712
5450,5450,,f,,2026-01-26 19:56:38.614712
5451,5451,,f,,2026-01-26 19:56:38.614712
5452,5452,,f,,2026-01-26 19:56:38.614712
5453,5453,,f,,2026-01-26 19:56:38.614712
5454,5454,,f,,2026-01-26 19:56:38.614712
5455,5455,,f,,2026-01-26 19:56:38.614712
5456,5456,,f,,2026-01-26 19:56:38.614712
5457,5457,,f,,2026-01-26 19:56:38.614712
5458,5458,,f,,2026-01-26 19:56:38.614712
5459,5459,,f,,2026-01-26 19:56:38.614712
5460,5460,,f,,2026-01-26 19:56:38.614712
5461,5461,,f,,2026-01-26 19:56:38.614712
5462,5462,,f,,2026-01-26 19:56:38.614712
5463,5463,,t,,2026-01-26 19:56:38.614712
5464,5464,,t,,2026-01-26 19:56:38.614712
5465,5465,,f,,2026-01-26 19:56:38.614712
5466,5466,,f,,2026-01-26 19:56:38.614712
5467,5467,,f,,2026-01-26 19:56:38.614712
5468,5468,,f,,2026-01-26 19:56:38.614712
5469,5469,,t,,2026-01-26 19:56:38.614712
5470,5470,,f,,2026-01-26 19:56:38.614712
5471,5471,,t,,2026-01-26 19:56:38.614712
5472,5472,,f,,2026-01-26 19:56:38.614712
5473,5473,,f,,2026-01-26 19:56:38.614712
5474,5474,,f,,2026-01-26 19:56:38.614712
5475,5475,,f,,2026-01-26 19:56:38.614712
5476,5476,,f,,2026-01-26 19:56:38.614712
5477,5477,,t,,2026-01-26 19:56:38.614712
5478,5478,,t,,2026-01-26 19:56:38.614712
5479,5479,,f,,2026-01-26 19:56:38.614712
5480,5480,,t,,2026-01-26 19:56:38.614712
5481,5481,,t,,2026-01-26 19:56:38.614712
5482,5482,,t,,2026-01-26 19:56:38.614712
5483,5483,,f,,2026-01-26 19:56:38.614712
5484,5484,,f,,2026-01-26 19:56:38.614712
5485,5485,,t,,2026-01-26 19:56:38.614712
5486,5486,,f,,2026-01-26 19:56:38.614712
5487,5487,,t,,2026-01-26 19:56:38.614712
5488,5488,,f,,2026-01-26 19:56:38.614712
5489,5489,,f,,2026-01-26 19:56:38.614712
5490,5490,,f,,2026-01-26 19:56:38.614712
5491,5491,,f,,2026-01-26 19:56:38.614712
5492,5492,,f,,2026-01-26 19:56:38.614712
5493,5493,,f,,2026-01-26 19:56:38.614712
5494,5494,,f,,2026-01-26 19:56:38.614712
5495,5495,,f,,2026-01-26 19:56:38.614712
5496,5496,,f,,2026-01-26 19:56:38.614712
5497,5497,,f,,2026-01-26 19:56:38.614712
5498,5498,,f,,2026-01-26 19:56:38.614712
5499,5499,,f,,2026-01-26 19:56:38.614712
5500,5500,,f,,2026-01-26 19:56:38.614712
5501,5501,,f,,2026-01-26 19:56:38.614712
5502,5502,,f,,2026-01-26 19:56:38.614712
5503,5503,,f,,2026-01-26 19:56:38.614712
5504,5504,,t,,2026-01-26 19:56:38.614712
5505,5505,,f,,2026-01-26 19:56:38.614712
5506,5506,,f,,2026-01-26 19:56:38.614712
5507,5507,,f,,2026-01-26 19:56:38.614712
5508,5508,,t,,2026-01-26 19:56:38.614712
5509,5509,,f,,2026-01-26 19:56:38.614712
5510,5510,,f,,2026-01-26 19:56:38.614712
5511,5511,,t,,2026-01-26 19:56:38.614712
5512,5512,,t,,2026-01-26 19:56:38.614712
5513,5513,,t,,2026-01-26 19:56:38.614712
5514,5514,,f,,2026-01-26 19:56:38.614712
5515,5515,,f,,2026-01-26 19:56:38.614712
5516,5516,,t,,2026-01-26 19:56:38.614712
5517,5517,,t,,2026-01-26 19:56:38.614712
5518,5518,,f,,2026-01-26 19:56:38.614712
5519,5519,,f,,2026-01-26 19:56:38.614712
5520,5520,,f,,2026-01-26 19:56:38.614712
5521,5521,,f,,2026-01-26 19:56:38.614712
5522,5522,,f,,2026-01-26 19:56:38.614712
5523,5523,,f,,2026-01-26 19:56:38.614712
5524,5524,,f,,2026-01-26 19:56:38.614712
5525,5525,,f,,2026-01-26 19:56:38.614712
5526,5526,,f,,2026-01-26 19:56:38.614712
5527,5527,,f,,2026-01-26 19:56:38.614712
5528,5528,,f,,2026-01-26 19:56:38.614712
5529,5529,,f,,2026-01-26 19:56:38.614712
5530,5530,,f,,2026-01-26 19:56:38.614712
5531,5531,,f,,2026-01-26 19:56:38.614712
5532,5532,,f,,2026-01-26 19:56:38.614712
5533,5533,,f,,2026-01-26 19:56:38.614712
5534,5534,,f,,2026-01-26 19:56:38.614712
5535,5535,,f,,2026-01-26 19:56:38.614712
5536,5536,,f,,2026-01-26 19:56:38.614712
5537,5537,,f,,2026-01-26 19:56:38.614712
5538,5538,,f,,2026-01-26 19:56:38.614712
5539,5539,,f,,2026-01-26 19:56:38.614712
5540,5540,,t,,2026-01-26 19:56:38.614712
5541,5541,40,t,,2026-01-26 19:56:38.614712
5542,5542,,f,,2026-01-26 19:56:38.614712
5543,5543,,f,,2026-01-26 19:56:38.614712
5544,5544,,f,,2026-01-26 19:56:38.614712
5545,5545,,f,,2026-01-26 19:56:38.614712
5546,5546,,f,,2026-01-26 19:56:38.614712
5547,5547,,t,,2026-01-26 19:56:38.614712
5548,5548,,f,,2026-01-26 19:56:38.614712
5549,5549,,f,,2026-01-26 19:56:38.614712
5550,5550,,f,,2026-01-26 19:56:38.614712
5551,5551,,f,,2026-01-26 19:56:38.614712
5552,5552,,f,,2026-01-26 19:56:38.614712
5553,5553,,f,,2026-01-26 19:56:38.614712
5554,5554,,f,,2026-01-26 19:56:38.614712
5555,5555,,f,,2026-01-26 19:56:38.614712
5556,5556,,f,,2026-01-26 19:56:38.614712
5557,5557,,f,,2026-01-26 19:56:38.614712
5558,5558,,f,,2026-01-26 19:56:38.614712
5559,5559,,f,,2026-01-26 19:56:38.614712
5560,5560,,f,,2026-01-26 19:56:38.614712
5561,5561,,t,,2026-01-26 19:56:38.614712
5562,5562,,f,,2026-01-26 19:56:38.614712
5563,5563,,f,,2026-01-26 19:56:38.614712
5564,5564,,f,,2026-01-26 19:56:38.614712
5565,5565,,f,,2026-01-26 19:56:38.614712
5566,5566,,f,,2026-01-26 19:56:38.614712
5567,5567,,f,,2026-01-26 19:56:38.614712
5568,5568,,f,,2026-01-26 19:56:38.614712
5569,5569,,f,,2026-01-26 19:56:38.614712
5570,5570,,f,,2026-01-26 19:56:38.614712
5571,5571,,f,,2026-01-26 19:56:38.614712
5572,5572,,t,,2026-01-26 19:56:38.614712
5573,5573,,f,,2026-01-26 19:56:38.614712
5574,5574,,f,,2026-01-26 19:56:38.614712
5575,5575,,t,,2026-01-26 19:56:38.614712
5576,5576,,f,,2026-01-26 19:56:38.614712
5577,5577,,f,,2026-01-26 19:56:38.614712
5578,5578,,t,,2026-01-26 19:56:38.614712
5579,5579,,f,,2026-01-26 19:56:38.614712
5580,5580,,f,,2026-01-26 19:56:38.614712
5581,5581,,f,,2026-01-26 19:56:38.614712
5582,5582,,f,,2026-01-26 19:56:38.614712
5583,5583,,f,,2026-01-26 19:56:38.614712
5584,5584,,f,,2026-01-26 19:56:38.614712
5585,5585,,f,,2026-01-26 19:56:38.614712
5586,5586,,f,,2026-01-26 19:56:38.614712
5587,5587,,f,,2026-01-26 19:56:38.614712
5588,5588,,f,,2026-01-26 19:56:38.614712
5589,5589,,f,,2026-01-26 19:56:38.614712
5590,5590,,f,,2026-01-26 19:56:38.614712
5591,5591,,f,,2026-01-26 19:56:38.614712
5592,5592,,f,,2026-01-26 19:56:38.614712
5593,5593,,f,,2026-01-26 19:56:38.614712
5594,5594,,f,,2026-01-26 19:56:38.614712
5595,5595,,f,,2026-01-26 19:56:38.614712
5596,5596,,f,,2026-01-26 19:56:38.614712
5597,5597,,f,,2026-01-26 19:56:38.614712
5598,5598,,f,,2026-01-26 19:56:38.614712
5599,5599,20,t,,2026-01-26 19:56:38.614712
5600,5600,,f,,2026-01-26 19:56:38.614712
5601,5601,,f,,2026-01-26 19:56:38.614712
5602,5602,,f,,2026-01-26 19:56:38.614712
5603,5603,,f,,2026-01-26 19:56:38.614712
5604,5604,,f,,2026-01-26 19:56:38.614712
5605,5605,,f,,2026-01-26 19:56:38.614712
5606,5606,,f,,2026-01-26 19:56:38.614712
5607,5607,,f,,2026-01-26 19:56:38.614712
5608,5608,,f,,2026-01-26 19:56:38.614712
5609,5609,,f,,2026-01-26 19:56:38.614712
5610,5610,,f,,2026-01-26 19:56:38.614712
5611,5611,,f,,2026-01-26 19:56:38.614712
5612,5612,,f,,2026-01-26 19:56:38.614712
5613,5613,,f,,2026-01-26 19:56:38.614712
5614,5614,,f,,2026-01-26 19:56:38.614712
5615,5615,,f,,2026-01-26 19:56:38.614712
5616,5616,,f,,2026-01-26 19:56:38.614712
5617,5617,,f,,2026-01-26 19:56:38.614712
5618,5618,,f,,2026-01-26 19:56:38.614712
5619,5619,,f,,2026-01-26 19:56:38.614712
5620,5620,,t,,2026-01-26 19:56:38.614712
5621,5621,,f,,2026-01-26 19:56:38.614712
5622,5622,,f,,2026-01-26 19:56:38.614712
5623,5623,,f,,2026-01-26 19:56:38.614712
5624,5624,,f,,2026-01-26 19:56:38.614712
5625,5625,,f,,2026-01-26 19:56:38.614712
5626,5626,,f,,2026-01-26 19:56:38.614712
5627,5627,,f,,2026-01-26 19:56:38.614712
5628,5628,,f,,2026-01-26 19:56:38.614712
5629,5629,,f,,2026-01-26 19:56:38.614712
5630,5630,,f,,2026-01-26 19:56:38.614712
5631,5631,,f,,2026-01-26 19:56:38.614712
5632,5632,,f,,2026-01-26 19:56:38.614712
5633,5633,,f,,2026-01-26 19:56:38.614712
5634,5634,,f,,2026-01-26 19:56:38.614712
5635,5635,,f,,2026-01-26 19:56:38.614712
5636,5636,,f,,2026-01-26 19:56:38.614712
5637,5637,,f,,2026-01-26 19:56:38.614712
5638,5638,,f,,2026-01-26 19:56:38.614712
5639,5639,,f,,2026-01-26 19:56:38.614712
5640,5640,,f,,2026-01-26 19:56:38.614712
5641,5641,,f,,2026-01-26 19:56:38.614712
5642,5642,,f,,2026-01-26 19:56:38.614712
5643,5643,,f,,2026-01-26 19:56:38.614712
5644,5644,,f,,2026-01-26 19:56:38.614712
5645,5645,,t,,2026-01-26 19:56:38.614712
5646,5646,,t,,2026-01-26 19:56:38.614712
5647,5647,,t,,2026-01-26 19:56:38.614712
5648,5648,,f,,2026-01-26 19:56:38.614712
5649,5649,,f,,2026-01-26 19:56:38.614712
5650,5650,,f,,2026-01-26 19:56:38.614712
5651,5651,,f,,2026-01-26 19:56:38.614712
5652,5652,,f,,2026-01-26 19:56:38.614712
5653,5653,,f,,2026-01-26 19:56:38.614712
5654,5654,,f,,2026-01-26 19:56:38.614712
5655,5655,,f,,2026-01-26 19:56:38.614712
5656,5656,,f,,2026-01-26 19:56:38.614712
5657,5657,,t,,2026-01-26 19:56:38.614712
5658,5658,,f,,2026-01-26 19:56:38.614712
5659,5659,,t,,2026-01-26 19:56:38.614712
5660,5660,,f,,2026-01-26 19:56:38.614712
5661,5661,,f,,2026-01-26 19:56:38.614712
5662,5662,,t,,2026-01-26 19:56:38.614712
5663,5663,,f,,2026-01-26 19:56:38.614712
5664,5664,,t,,2026-01-26 19:56:38.614712
5665,5665,,t,,2026-01-26 19:56:38.614712
5666,5666,,t,,2026-01-26 19:56:38.614712
5667,5667,,t,,2026-01-26 19:56:38.614712
5668,5668,,f,,2026-01-26 19:56:38.614712
5669,5669,,t,,2026-01-26 19:56:38.614712
5670,5670,,t,,2026-01-26 19:56:38.614712
5671,5671,30,f,,2026-01-26 19:56:38.614712
5672,5672,,t,,2026-01-26 19:56:38.614712
5673,5673,,f,,2026-01-26 19:56:38.614712
5674,5674,,t,,2026-01-26 19:56:38.614712
5675,5675,,f,,2026-01-26 19:56:38.614712
5676,5676,,t,,2026-01-26 19:56:38.614712
5677,5677,,t,,2026-01-26 19:56:38.614712
5678,5678,,t,,2026-01-26 19:56:38.614712
5679,5679,,t,,2026-01-26 19:56:38.614712
5680,5680,,t,,2026-01-26 19:56:38.614712
5681,5681,,t,,2026-01-26 19:56:38.614712
5682,5682,,t,,2026-01-26 19:56:38.614712
5683,5683,,t,,2026-01-26 19:56:38.614712
5684,5684,80,f,,2026-01-26 19:56:38.614712
5685,5685,,t,,2026-01-26 19:56:38.614712
5686,5686,,f,,2026-01-26 19:56:38.614712
5687,5687,,f,,2026-01-26 19:56:38.614712
5688,5688,,f,,2026-01-26 19:56:38.614712
5689,5689,,f,,2026-01-26 19:56:38.614712
5690,5690,,f,,2026-01-26 19:56:38.614712
5691,5691,,t,,2026-01-26 19:56:38.614712
5692,5692,,f,,2026-01-26 19:56:38.614712
5693,5693,,f,,2026-01-26 19:56:38.614712
5694,5694,,t,,2026-01-26 19:56:38.614712
5695,5695,,f,,2026-01-26 19:56:38.614712
5696,5696,,f,,2026-01-26 19:56:38.614712
5697,5697,,f,,2026-01-26 19:56:38.614712
5698,5698,,f,,2026-01-26 19:56:38.614712
5699,5699,,f,,2026-01-26 19:56:38.614712
5700,5700,,f,,2026-01-26 19:56:38.614712
5701,5701,,f,,2026-01-26 19:56:38.614712
5702,5702,,f,,2026-01-26 19:56:38.614712
5703,5703,,t,,2026-01-26 19:56:38.614712
5704,5704,,t,,2026-01-26 19:56:38.614712
5705,5705,,f,,2026-01-26 19:56:38.614712
5706,5706,,f,,2026-01-26 19:56:38.614712
5707,5707,,t,,2026-01-26 19:56:38.614712
5708,5708,,f,,2026-01-26 19:56:38.614712
5709,5709,,f,,2026-01-26 19:56:38.614712
5710,5710,,f,,2026-01-26 19:56:38.614712
5711,5711,,f,,2026-01-26 19:56:38.614712
5712,5712,,f,,2026-01-26 19:56:38.614712
5713,5713,,f,,2026-01-26 19:56:38.614712
5714,5714,,f,,2026-01-26 19:56:38.614712
5715,5715,,f,,2026-01-26 19:56:38.614712
5716,5716,,f,,2026-01-26 19:56:38.614712
5717,5717,,f,,2026-01-26 19:56:38.614712
5718,5718,,f,,2026-01-26 19:56:38.614712
5719,5719,,f,,2026-01-26 19:56:38.614712
5720,5720,,f,,2026-01-26 19:56:38.614712
5721,5721,,f,,2026-01-26 19:56:38.614712
5722,5722,,f,,2026-01-26 19:56:38.614712
5723,5723,,f,,2026-01-26 19:56:38.614712
5724,5724,,f,,2026-01-26 19:56:38.614712
5725,5725,,f,,2026-01-26 19:56:38.614712
5726,5726,,f,,2026-01-26 19:56:38.614712
5727,5727,,f,,2026-01-26 19:56:38.614712
5728,5728,,f,,2026-01-26 19:56:38.614712
5729,5729,,f,,2026-01-26 19:56:38.614712
5730,5730,,f,,2026-01-26 19:56:38.614712
5731,5731,,f,,2026-01-26 19:56:38.614712
5732,5732,,f,,2026-01-26 19:56:38.614712
5733,5733,,f,,2026-01-26 19:56:38.614712
5734,5734,,f,,2026-01-26 19:56:38.614712
5735,5735,,f,,2026-01-26 19:56:38.614712
5736,5736,,f,,2026-01-26 19:56:38.614712
5737,5737,,t,,2026-01-26 19:56:38.614712
5738,5738,,t,,2026-01-26 19:56:38.614712
5739,5739,,t,,2026-01-26 19:56:38.614712
5740,5740,,f,,2026-01-26 19:56:38.614712
5741,5741,,t,,2026-01-26 19:56:38.614712
5742,5742,,t,,2026-01-26 19:56:38.614712
5743,5743,,t,,2026-01-26 19:56:38.614712
5744,5744,,t,,2026-01-26 19:56:38.614712
5745,5745,,t,,2026-01-26 19:56:38.614712
5746,5746,,f,,2026-01-26 19:56:38.614712
5747,5747,,f,,2026-01-26 19:56:38.614712
5748,5748,,f,,2026-01-26 19:56:38.614712
5749,5749,,f,,2026-01-26 19:56:38.614712
5750,5750,,f,,2026-01-26 19:56:38.614712
5751,5751,,f,,2026-01-26 19:56:38.614712
5752,5752,,t,,2026-01-26 19:56:38.614712
5753,5753,,f,,2026-01-26 19:56:38.614712
5754,5754,,f,,2026-01-26 19:56:38.614712
5755,5755,,f,,2026-01-26 19:56:38.614712
5756,5756,,f,,2026-01-26 19:56:38.614712
5757,5757,,f,,2026-01-26 19:56:38.614712
5758,5758,,f,,2026-01-26 19:56:38.614712
5759,5759,,f,,2026-01-26 19:56:38.614712
5760,5760,,t,,2026-01-26 19:56:38.614712
5761,5761,,f,,2026-01-26 19:56:38.614712
5762,5762,,f,,2026-01-26 19:56:38.614712
5763,5763,,f,,2026-01-26 19:56:38.614712
5764,5764,,f,,2026-01-26 19:56:38.614712
5765,5765,,f,,2026-01-26 19:56:38.614712
5766,5766,,f,,2026-01-26 19:56:38.614712
5767,5767,,f,,2026-01-26 19:56:38.614712
5768,5768,,f,,2026-01-26 19:56:38.614712
5769,5769,20,f,,2026-01-26 19:56:38.614712
5770,5770,,f,,2026-01-26 19:56:38.614712
5771,5771,,f,,2026-01-26 19:56:38.614712
5772,5772,30,t,,2026-01-26 19:56:38.614712
5773,5773,20,f,,2026-01-26 19:56:38.614712
5774,5774,20,t,,2026-01-26 19:56:38.614712
5775,5775,20,t,,2026-01-26 19:56:38.614712
5776,5776,20,f,,2026-01-26 19:56:38.614712
5777,5777,,f,,2026-01-26 19:56:38.614712
5778,5778,,f,,2026-01-26 19:56:38.614712
5779,5779,40,t,,2026-01-26 19:56:38.614712
5780,5780,,t,,2026-01-26 19:56:38.614712
5781,5781,,t,,2026-01-26 19:56:38.614712
5782,5782,20,f,,2026-01-26 19:56:38.614712
5783,5783,,f,,2026-01-26 19:56:38.614712
5784,5784,50,f,,2026-01-26 19:56:38.614712
5785,5785,,f,,2026-01-26 19:56:38.614712
5786,5786,,f,,2026-01-26 19:56:38.614712
5787,5787,30,t,,2026-01-26 19:56:38.614712
5788,5788,,f,,2026-01-26 19:56:38.614712
5789,5789,,f,,2026-01-26 19:56:38.614712
5790,5790,,f,,2026-01-26 19:56:38.614712
5791,5791,,f,,2026-01-26 19:56:38.614712
5792,5792,,f,,2026-01-26 19:56:38.614712
5793,5793,,f,,2026-01-26 19:56:38.614712
5794,5794,,f,,2026-01-26 19:56:38.614712
5795,5795,,f,,2026-01-26 19:56:38.614712
5796,5796,,f,,2026-01-26 19:56:38.614712
5797,5797,,f,,2026-01-26 19:56:38.614712
5798,5798,,f,,2026-01-26 19:56:38.614712
5799,5799,,f,,2026-01-26 19:56:38.614712
5800,5800,,f,,2026-01-26 19:56:38.614712
5801,5801,,f,,2026-01-26 19:56:38.614712
5802,5802,,f,,2026-01-26 19:56:38.614712
5803,5803,,f,,2026-01-26 19:56:38.614712
5804,5804,,t,,2026-01-26 19:56:38.614712
5805,5805,,t,,2026-01-26 19:56:38.614712
5806,5806,,f,,2026-01-26 19:56:38.614712
5807,5807,,f,,2026-01-26 19:56:38.614712
5808,5808,,f,,2026-01-26 19:56:38.614712
5809,5809,,t,,2026-01-26 19:56:38.614712
5810,5810,,f,,2026-01-26 19:56:38.614712
5811,5811,,t,,2026-01-26 19:56:38.614712
5812,5812,,f,,2026-01-26 19:56:38.614712
5813,5813,,t,,2026-01-26 19:56:38.614712
5814,5814,,f,,2026-01-26 19:56:38.614712
5815,5815,,f,,2026-01-26 19:56:38.614712
5816,5816,,f,,2026-01-26 19:56:38.614712
5817,5817,,t,,2026-01-26 19:56:38.614712
5818,5818,,f,,2026-01-26 19:56:38.614712
5819,5819,,f,,2026-01-26 19:56:38.614712
5820,5820,,t,,2026-01-26 19:56:38.614712
5821,5821,,f,,2026-01-26 19:56:38.614712
5822,5822,,t,,2026-01-26 19:56:38.614712
5823,5823,,f,,2026-01-26 19:56:38.614712
5824,5824,,f,,2026-01-26 19:56:38.614712
5825,5825,,f,,2026-01-26 19:56:38.614712
5826,5826,40,t,,2026-01-26 19:56:38.614712
5827,5827,120,t,,2026-01-26 19:56:38.614712
5828,5828,30,f,,2026-01-26 19:56:38.614712
5829,5829,100,f,,2026-01-26 19:56:38.614712
5830,5830,,f,,2026-01-26 19:56:38.614712
5831,5831,40,t,,2026-01-26 19:56:38.614712
5832,5832,,f,,2026-01-26 19:56:38.614712
5833,5833,50,t,,2026-01-26 19:56:38.614712
5834,5834,20,t,,2026-01-26 19:56:38.614712
5835,5835,20,t,,2026-01-26 19:56:38.614712
5836,5836,60,f,,2026-01-26 19:56:38.614712
5837,5837,20,t,,2026-01-26 19:56:38.614712
5838,5838,30,f,,2026-01-26 19:56:38.614712
5839,5839,40,t,,2026-01-26 19:56:38.614712
5840,5840,,f,,2026-01-26 19:56:38.614712
5841,5841,20,t,,2026-01-26 19:56:38.614712
5842,5842,,t,,2026-01-26 19:56:38.614712
5843,5843,50,f,,2026-01-26 19:56:38.614712
5844,5844,100,t,,2026-01-26 19:56:38.614712
5845,5845,50,f,,2026-01-26 19:56:38.614712
5846,5846,20,t,,2026-01-26 19:56:38.614712
5847,5847,20,t,,2026-01-26 19:56:38.614712
5848,5848,20,t,,2026-01-26 19:56:38.614712
5849,5849,,f,,2026-01-26 19:56:38.614712
5850,5850,,f,,2026-01-26 19:56:38.614712
5851,5851,,f,,2026-01-26 19:56:38.614712
5852,5852,,f,,2026-01-26 19:56:38.614712
5853,5853,,f,,2026-01-26 19:56:38.614712
5854,5854,,f,,2026-01-26 19:56:38.614712
5855,5855,,f,,2026-01-26 19:56:38.614712
5856,5856,,f,,2026-01-26 19:56:38.614712
5857,5857,0,t,,2026-01-26 19:56:38.614712
5858,5858,30,f,,2026-01-26 19:56:38.614712
5859,5859,,f,,2026-01-26 19:56:38.614712
5860,5860,,t,,2026-01-26 19:56:38.614712
5861,5861,,f,,2026-01-26 19:56:38.614712
5862,5862,40,t,,2026-01-26 19:56:38.614712
5863,5863,,f,,2026-01-26 19:56:38.614712
5864,5864,30,f,,2026-01-26 19:56:38.614712
5865,5865,,f,,2026-01-26 19:56:38.614712
5866,5866,30,f,,2026-01-26 19:56:38.614712
5867,5867,40,f,,2026-01-26 19:56:38.614712
5868,5868,30,t,,2026-01-26 19:56:38.614712
5869,5869,40,t,,2026-01-26 19:56:38.614712
5870,5870,80,f,,2026-01-26 19:56:38.614712
5871,5871,20,t,,2026-01-26 19:56:38.614712
5872,5872,50,t,,2026-01-26 19:56:38.614712
5873,5873,50,f,,2026-01-26 19:56:38.614712
5874,5874,25,f,,2026-01-26 19:56:38.614712
5875,5875,30,f,,2026-01-26 19:56:38.614712
5876,5876,40,f,,2026-01-26 19:56:38.614712
5877,5877,50,f,,2026-01-26 19:56:38.614712
5878,5878,100,f,,2026-01-26 19:56:38.614712
5879,5879,,f,,2026-01-26 19:56:38.614712
5880,5880,80,f,,2026-01-26 19:56:38.614712
5881,5881,40,t,,2026-01-26 19:56:38.614712
5882,5882,20,t,,2026-01-26 19:56:38.614712
5883,5883,80,f,,2026-01-26 19:56:38.614712
5884,5884,30,t,,2026-01-26 19:56:38.614712
5885,5885,30,f,,2026-01-26 19:56:38.614712
5886,5886,30,t,,2026-01-26 19:56:38.614712
5887,5887,30,f,,2026-01-26 19:56:38.614712
5888,5888,50,t,,2026-01-26 19:56:38.614712
5889,5889,30,f,,2026-01-26 19:56:38.614712
5890,5890,,f,,2026-01-26 19:56:38.614712
5891,5891,,f,,2026-01-26 19:56:38.614712
5892,5892,,t,,2026-01-26 19:56:38.614712
5893,5893,,t,,2026-01-26 19:56:38.614712
5894,5894,,f,,2026-01-26 19:56:38.614712
5895,5895,,t,,2026-01-26 19:56:38.614712
5896,5896,,t,,2026-01-26 19:56:38.614712
5897,5897,,t,,2026-01-26 19:56:38.614712
5898,5898,,t,,2026-01-26 19:56:38.614712
5899,5899,,f,,2026-01-26 19:56:38.614712
5900,5900,,t,,2026-01-26 19:56:38.614712
5901,5901,,t,,2026-01-26 19:56:38.614712
5902,5902,,t,,2026-01-26 19:56:38.614712
5903,5903,,f,,2026-01-26 19:56:38.614712
5904,5904,,t,,2026-01-26 19:56:38.614712
5905,5905,,t,,2026-01-26 19:56:38.614712
5906,5906,,t,,2026-01-26 19:56:38.614712
5907,5907,,t,,2026-01-26 19:56:38.614712
5908,5908,,f,,2026-01-26 19:56:38.614712
5909,5909,30,t,,2026-01-26 19:56:38.614712
5910,5910,15,t,,2026-01-26 19:56:38.614712
5911,5911,20,t,,2026-01-26 19:56:38.614712
5912,5912,25,t,,2026-01-26 19:56:38.614712
5913,5913,30,f,,2026-01-26 19:56:38.614712
5914,5914,20,t,,2026-01-26 19:56:38.614712
5915,5915,20,t,,2026-01-26 19:56:38.614712
5916,5916,20,t,,2026-01-26 19:56:38.614712
5917,5917,40,t,,2026-01-26 19:56:38.614712
5918,5918,,f,,2026-01-26 19:56:38.614712
5919,5919,50,f,,2026-01-26 19:56:38.614712
5920,5920,40,f,,2026-01-26 19:56:38.614712
5921,5921,40,f,,2026-01-26 19:56:38.614712
5922,5922,,f,,2026-01-26 19:56:38.614712
5923,5923,,f,,2026-01-26 19:56:38.614712
5924,5924,30,t,,2026-01-26 19:56:38.614712
5925,5925,40,t,,2026-01-26 19:56:38.614712
5926,5926,20,t,,2026-01-26 19:56:38.614712
5927,5927,30,f,,2026-01-26 19:56:38.614712
5928,5928,25,t,,2026-01-26 19:56:38.614712
5929,5929,40,f,,2026-01-26 19:56:38.614712
5930,5930,20,t,,2026-01-26 19:56:38.614712
5931,5931,30,f,,2026-01-26 19:56:38.614712
5932,5932,40,f,,2026-01-26 19:56:38.614712
5933,5933,20,t,,2026-01-26 19:56:38.614712
5934,5934,40,f,,2026-01-26 19:56:38.614712
5935,5935,30,f,,2026-01-26 19:56:38.614712
5936,5936,20,f,,2026-01-26 19:56:38.614712
5937,5937,50,t,,2026-01-26 19:56:38.614712
5938,5938,40,f,,2026-01-26 19:56:38.614712
5939,5939,60,f,,2026-01-26 19:56:38.614712
5940,5940,80,f,,2026-01-26 19:56:38.614712
5941,5941,80,f,,2026-01-26 19:56:38.614712
5942,5942,30,f,,2026-01-26 19:56:38.614712
5943,5943,25,t,,2026-01-26 19:56:38.614712
5944,5944,,f,,2026-01-26 19:56:38.614712
5945,5945,,f,,2026-01-26 19:56:38.614712
5946,5946,,f,,2026-01-26 19:56:38.614712
5947,5947,,f,,2026-01-26 19:56:38.614712
5948,5948,,f,,2026-01-26 19:56:38.614712
5949,5949,,f,,2026-01-26 19:56:38.614712
5950,5950,,f,,2026-01-26 19:56:38.614712
5951,5951,,f,,2026-01-26 19:56:38.614712
5952,5952,,f,,2026-01-26 19:56:38.614712
5953,5953,,f,,2026-01-26 19:56:38.614712
5954,5954,,f,,2026-01-26 19:56:38.614712
5955,5955,,f,,2026-01-26 19:56:38.614712
5956,5956,,f,,2026-01-26 19:56:38.614712
5957,5957,,f,,2026-01-26 19:56:38.614712
5958,5958,,f,,2026-01-26 19:56:38.614712
5959,5959,,f,,2026-01-26 19:56:38.614712
5960,5960,,f,,2026-01-26 19:56:38.614712
5961,5961,,f,,2026-01-26 19:56:38.614712
5962,5962,,f,,2026-01-26 19:56:38.614712
5963,5963,,f,,2026-01-26 19:56:38.614712
5964,5964,,f,,2026-01-26 19:56:38.614712
5965,5965,,f,,2026-01-26 19:56:38.614712
5966,5966,,f,,2026-01-26 19:56:38.614712
5967,5967,,f,,2026-01-26 19:56:38.614712
5968,5968,,f,,2026-01-26 19:56:38.614712
5969,5969,,f,,2026-01-26 19:56:38.614712
5970,5970,,f,,2026-01-26 19:56:38.614712
5971,5971,,t,,2026-01-26 19:56:38.614712
5972,5972,,f,,2026-01-26 19:56:38.614712
5973,5973,,f,,2026-01-26 19:56:38.614712
5974,5974,,f,,2026-01-26 19:56:38.614712
